# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638163.195031166076660,0.00549,0.00017,0.00010,0.00000,0.00056,0.00234,0.00867
1403638163.245031118392944,0.00389,0.00020,0.00006,0.00000,0.00017,0.00244,0.00676
1403638163.295031309127808,0.00329,0.00017,0.00010,0.00000,0.00000,0.00261,0.00617
1403638163.345031261444092,0.00329,0.00016,0.00009,0.00000,0.00004,0.00235,0.00593
1403638163.395031213760376,0.00433,0.00015,0.00013,0.00000,0.00022,0.00252,0.00736
1403638163.445031166076660,0.00383,0.00016,0.00008,0.00000,0.00029,0.00224,0.00660
1403638163.495031118392944,0.00391,0.00015,0.00007,0.00000,0.00009,0.00225,0.00649
1403638163.545031309127808,0.00355,0.00016,0.00014,0.00000,0.00017,0.00220,0.00622
1403638163.595031261444092,0.00381,0.00016,0.00012,0.00000,0.00000,0.00220,0.00630
1403638163.645031213760376,0.00390,0.00016,0.00014,0.00000,0.00025,0.00219,0.00664
1403638163.695031166076660,0.00362,0.00017,0.00008,0.00000,0.00000,0.00228,0.00615
1403638163.745031118392944,0.00385,0.00017,0.00007,0.00000,0.00013,0.00238,0.00660
1403638163.795031309127808,0.00411,0.00022,0.00015,0.00000,0.00111,0.00219,0.00779
1403638163.845031261444092,0.00405,0.00024,0.00008,0.00000,0.00023,0.00250,0.00709
1403638163.895031213760376,0.00449,0.00015,0.00009,0.00000,0.00000,0.00222,0.00696
1403638163.945031166076660,0.00410,0.00017,0.00009,0.00000,0.00004,0.00209,0.00649
1403638163.995031118392944,0.00370,0.00020,0.00010,0.00000,0.00016,0.00224,0.00640
1403638164.045031309127808,0.00339,0.00015,0.00005,0.00000,0.00033,0.00245,0.00638
1403638164.095031261444092,0.00352,0.00015,0.00005,0.00000,0.00007,0.00270,0.00649
1403638164.145031213760376,0.00371,0.00018,0.00008,0.00000,0.00010,0.00230,0.00637
1403638164.195031166076660,0.00418,0.00015,0.00008,0.00000,0.00031,0.00292,0.00765
1403638164.245031118392944,0.00327,0.00017,0.00009,0.00000,0.00021,0.00223,0.00597
1403638164.295031309127808,0.00359,0.00015,0.00010,0.00000,0.00000,0.00220,0.00604
1403638164.345031261444092,0.00322,0.00021,0.00005,0.00000,0.00008,0.00220,0.00576
1403638164.395031213760376,0.00360,0.00015,0.00010,0.00000,0.00076,0.00208,0.00669
1403638164.445031166076660,0.00462,0.00025,0.00011,0.00000,0.00019,0.00248,0.00766
1403638164.495031118392944,0.00330,0.00017,0.00017,0.00000,0.00057,0.00235,0.00656
1403638164.545031309127808,0.00390,0.00016,0.00001,0.00000,0.00005,0.00287,0.00699
1403638164.595031261444092,0.00332,0.00016,0.00009,0.00000,0.00015,0.00220,0.00593
1403638164.645031213760376,0.00416,0.00025,0.00013,0.00000,0.00022,0.00236,0.00711
1403638164.695031166076660,0.00487,0.00020,0.00013,0.00000,0.00008,0.00238,0.00767
1403638164.745031118392944,0.00419,0.00016,0.00008,0.00000,0.00006,0.00222,0.00672
1403638164.795031309127808,0.00375,0.00017,0.00014,0.00000,0.00023,0.00225,0.00654
1403638164.845031261444092,0.00373,0.00016,0.00010,0.00000,0.00021,0.00254,0.00674
1403638164.895031213760376,0.00414,0.00017,0.00007,0.00000,0.00000,0.00224,0.00662
1403638164.945031166076660,0.00333,0.00021,0.00025,0.00000,0.00005,0.00219,0.00604
1403638164.995031118392944,0.00405,0.00015,0.00010,0.00000,0.00096,0.00209,0.00735
1403638165.045031309127808,0.00430,0.00016,0.00013,0.00000,0.00010,0.00237,0.00707
1403638165.095031261444092,0.00430,0.00021,0.00016,0.00000,0.00023,0.00229,0.00718
1403638165.145031213760376,0.00382,0.00016,0.00008,0.00000,0.00000,0.00224,0.00631
1403638165.195031166076660,0.00370,0.00017,0.00011,0.00000,0.00016,0.00230,0.00644
1403638165.245031118392944,0.00402,0.00016,0.00011,0.00000,0.00010,0.00222,0.00661
1403638165.295031309127808,0.00386,0.00017,0.00014,0.00000,0.00004,0.00224,0.00644
1403638165.345031261444092,0.00371,0.00015,0.00010,0.00000,0.00006,0.00223,0.00626
1403638165.395031213760376,0.00431,0.00016,0.00007,0.00000,0.00000,0.00218,0.00672
1403638165.445031166076660,0.00383,0.00015,0.00013,0.00000,0.00049,0.00222,0.00683
1403638165.495031118392944,0.00399,0.00016,0.00007,0.00000,0.00000,0.00218,0.00641
1403638165.545031309127808,0.00388,0.00018,0.00016,0.00000,0.00004,0.00239,0.00664
1403638165.595031261444092,0.00377,0.00017,0.00017,0.00000,0.00066,0.00225,0.00702
1403638165.645031213760376,0.00395,0.00015,0.00016,0.00000,0.00006,0.00223,0.00656
1403638165.695031166076660,0.00600,0.00017,0.00010,0.00000,0.00035,0.00228,0.00890
1403638165.745031118392944,0.00408,0.00015,0.00007,0.00000,0.00000,0.00207,0.00637
1403638165.795031309127808,0.00377,0.00017,0.00009,0.00000,0.00006,0.00271,0.00681
1403638165.845031261444092,0.00419,0.00015,0.00009,0.00000,0.00004,0.00205,0.00652
1403638165.895031213760376,0.00797,0.00016,0.00010,0.00000,0.00000,0.00216,0.01040
1403638165.945031166076660,0.00441,0.00017,0.00015,0.00000,0.00005,0.00240,0.00718
1403638165.995031118392944,0.00407,0.00016,0.00013,0.00000,0.00000,0.00218,0.00654
1403638166.045031309127808,0.00368,0.00014,0.00016,0.00000,0.00075,0.00213,0.00686
1403638166.095031261444092,0.00423,0.00016,0.00010,0.00000,0.00000,0.00215,0.00664
1403638166.145031213760376,0.00371,0.00014,0.00007,0.00000,0.00004,0.00211,0.00607
1403638166.195031166076660,0.00436,0.00021,0.00010,0.00000,0.00051,0.00247,0.00767
1403638166.245031118392944,0.00480,0.00020,0.00012,0.00000,0.00014,0.00242,0.00769
1403638166.295031309127808,0.00396,0.00020,0.00006,0.00000,0.00025,0.00245,0.00693
1403638166.345031261444092,0.00374,0.00014,0.00003,0.00000,0.00000,0.00217,0.00609
1403638166.395031213760376,0.00396,0.00015,0.00005,0.00000,0.00025,0.00224,0.00666
1403638166.445031166076660,0.00407,0.00016,0.00008,0.00000,0.00004,0.00234,0.00668
1403638166.495031118392944,0.00367,0.00016,0.00008,0.00000,0.00002,0.00233,0.00626
1403638166.545033693313599,0.00407,0.00015,0.00017,0.00000,0.00015,0.00222,0.00677
1403638166.595033645629883,0.00359,0.00015,0.00009,0.00000,0.00000,0.00218,0.00600
1403638166.645033597946167,0.00887,0.00012,0.00012,0.00000,0.00067,0.00207,0.01185
1403638166.695033550262451,0.00405,0.00016,0.00009,0.00000,0.00002,0.00228,0.00660
1403638166.745033502578735,0.00754,0.00015,0.00010,0.00000,0.00003,0.00201,0.00982
1403638166.795033693313599,0.00371,0.00016,0.00006,0.00000,0.00037,0.00220,0.00650
1403638166.845033645629883,0.00410,0.00016,0.00015,0.00000,0.00009,0.00219,0.00669
1403638166.895033597946167,0.00393,0.00016,0.00015,0.00000,0.00010,0.00235,0.00669
1403638166.945033550262451,0.00380,0.00015,0.00005,0.00000,0.00002,0.00218,0.00621
1403638166.995033502578735,0.00378,0.00016,0.00009,0.00000,0.00010,0.00232,0.00645
1403638167.045033693313599,0.00398,0.00014,0.00007,0.00000,0.00037,0.00219,0.00675
1403638167.095033645629883,0.00401,0.00021,0.00008,0.00000,0.00003,0.00250,0.00683
1403638167.145033597946167,0.00433,0.00016,0.00007,0.00000,0.00007,0.00221,0.00684
1403638167.195033550262451,0.00384,0.00017,0.00011,0.00000,0.00000,0.00252,0.00664
1403638167.245033502578735,0.00538,0.00015,0.00011,0.00000,0.00073,0.00246,0.00883
1403638167.295033693313599,0.00452,0.00017,0.00010,0.00000,0.00000,0.00265,0.00745
1403638167.345033645629883,0.00385,0.00016,0.00011,0.00000,0.00000,0.00227,0.00639
1403638167.395033597946167,0.00364,0.00016,0.00008,0.00000,0.00069,0.00211,0.00669
1403638167.445033550262451,0.00504,0.00022,0.00007,0.00000,0.00015,0.00243,0.00791
1403638167.495033502578735,0.00434,0.00016,0.00010,0.00000,0.00007,0.00218,0.00685
1403638167.545033693313599,0.00422,0.00014,0.00008,0.00000,0.00000,0.00216,0.00661
1403638167.595033645629883,0.00492,0.00017,0.00015,0.00000,0.00004,0.00492,0.01019
1403638167.645033597946167,0.00329,0.00014,0.00016,0.00000,0.00025,0.00218,0.00602
1403638167.695033550262451,0.00449,0.00016,0.00025,0.00000,0.00000,0.00233,0.00723
1403638167.745033502578735,0.00379,0.00016,0.00011,0.00000,0.00007,0.00232,0.00645
1403638167.795033693313599,0.00427,0.00016,0.00014,0.00000,0.00023,0.00219,0.00699
1403638167.845033645629883,0.00474,0.00017,0.00008,0.00000,0.00049,0.00227,0.00775
1403638167.895033597946167,0.00426,0.00017,0.00014,0.00000,0.00000,0.00228,0.00685
1403638167.945033550262451,0.00395,0.00017,0.00010,0.00000,0.00000,0.00213,0.00635
1403638167.995033502578735,0.00363,0.00016,0.00011,0.00000,0.00034,0.00229,0.00653
1403638168.045033693313599,0.00393,0.00015,0.00007,0.00000,0.00007,0.00233,0.00654
1403638168.095033645629883,0.00423,0.00022,0.00017,0.00000,0.00000,0.00232,0.00694
1403638168.145033597946167,0.00464,0.00021,0.00012,0.00000,0.00056,0.00407,0.00960
1403638168.195033550262451,0.00379,0.00023,0.00011,0.00000,0.00004,0.00242,0.00660
1403638168.245033502578735,0.00347,0.00014,0.00009,0.00000,0.00010,0.00191,0.00571
1403638168.295033693313599,0.00373,0.00015,0.00016,0.00000,0.00000,0.00224,0.00627
1403638168.345033645629883,0.00511,0.00017,0.00010,0.00000,0.00012,0.00229,0.00779
1403638168.395033597946167,0.00382,0.00015,0.00024,0.00000,0.00017,0.00226,0.00665
1403638168.445033550262451,0.00432,0.00017,0.00024,0.00000,0.00027,0.00247,0.00747
1403638168.495033502578735,0.00432,0.00015,0.00010,0.00000,0.00015,0.00216,0.00688
1403638168.545033693313599,0.00361,0.00016,0.00006,0.00000,0.00000,0.00218,0.00601
1403638168.595033645629883,0.00402,0.00017,0.00007,0.00000,0.00014,0.00221,0.00661
1403638168.645033597946167,0.00392,0.00015,0.00013,0.00000,0.00007,0.00220,0.00648
1403638168.695033550262451,0.00753,0.00016,0.00010,0.00000,0.00051,0.00228,0.01058
1403638168.745033502578735,0.00316,0.00015,0.00008,0.00000,0.00024,0.00205,0.00569
1403638168.795033693313599,0.00317,0.00015,0.00007,0.00000,0.00004,0.00206,0.00549
1403638168.845033645629883,0.00356,0.00018,0.00007,0.00000,0.00007,0.00264,0.00652
1403638168.895033597946167,0.00357,0.00014,0.00010,0.00000,0.00000,0.00237,0.00619
1403638168.945033550262451,0.00390,0.00017,0.00003,0.00000,0.00057,0.00204,0.00671
1403638168.995033502578735,0.00365,0.00016,0.00008,0.00000,0.00014,0.00227,0.00631
1403638169.045033693313599,0.00381,0.00015,0.00011,0.00000,0.00018,0.00244,0.00668
1403638169.095033645629883,0.00405,0.00015,0.00006,0.00000,0.00017,0.00228,0.00672
1403638169.145033597946167,0.00406,0.00017,0.00006,0.00000,0.00000,0.00211,0.00639
1403638169.195033550262451,0.00366,0.00015,0.00007,0.00000,0.00063,0.00206,0.00656
1403638169.245033502578735,0.00361,0.00017,0.00009,0.00000,0.00000,0.00239,0.00626
1403638169.295033693313599,0.00383,0.00018,0.00012,0.00000,0.00044,0.00235,0.00692
1403638169.345033645629883,0.00385,0.00018,0.00008,0.00000,0.00021,0.00228,0.00660
1403638169.395033597946167,0.00394,0.00016,0.00009,0.00000,0.00003,0.00224,0.00647
1403638169.445033550262451,0.00374,0.00017,0.00008,0.00000,0.00003,0.00229,0.00632
1403638169.495033502578735,0.00441,0.00012,0.00013,0.00000,0.00000,0.00204,0.00670
1403638169.545033693313599,0.00354,0.00014,0.00018,0.00000,0.00022,0.00223,0.00631
1403638169.595033645629883,0.00342,0.00014,0.00007,0.00000,0.00009,0.00219,0.00591
1403638169.645033597946167,0.00833,0.00017,0.00017,0.00000,0.00005,0.00250,0.01122
1403638169.695033550262451,0.00568,0.00023,0.00015,0.00000,0.00021,0.00259,0.00885
1403638169.745033502578735,0.00574,0.00027,0.00020,0.00000,0.00073,0.00316,0.01011
1403638169.795033693313599,0.01014,0.00014,0.00011,0.00000,0.00036,0.00199,0.01274
1403638169.845033645629883,0.01077,0.00017,0.00013,0.00000,0.00000,0.00183,0.01289
1403638169.895033597946167,0.00423,0.00013,0.00010,0.00000,0.00020,0.00216,0.00682
1403638169.945033550262451,0.00364,0.00016,0.00013,0.00000,0.00017,0.00221,0.00631
1403638169.995033502578735,0.00374,0.00015,0.00009,0.00000,0.00000,0.00226,0.00624
1403638170.045033693313599,0.00424,0.00014,0.00009,0.00000,0.00029,0.00233,0.00709
1403638170.095033645629883,0.00439,0.00023,0.00011,0.00000,0.00000,0.00232,0.00705
1403638170.145033597946167,0.00389,0.00018,0.00019,0.00000,0.00019,0.00232,0.00676
1403638170.195033550262451,0.00343,0.00016,0.00008,0.00000,0.00005,0.00225,0.00597
1403638170.245033502578735,0.00340,0.00018,0.00016,0.00000,0.00010,0.00229,0.00613
1403638170.295033693313599,0.00418,0.00015,0.00012,0.00000,0.00010,0.00221,0.00676
1403638170.345033645629883,0.00408,0.00015,0.00014,0.00000,0.00024,0.00225,0.00687
1403638170.395033597946167,0.00399,0.00015,0.00006,0.00000,0.00052,0.00223,0.00695
1403638170.445033550262451,0.00444,0.00016,0.00004,0.00000,0.00000,0.00224,0.00688
1403638170.495033502578735,0.00439,0.00016,0.00008,0.00000,0.00019,0.00225,0.00708
1403638170.545033693313599,0.00475,0.00022,0.00009,0.00000,0.00015,0.00268,0.00789
1403638170.595033645629883,0.00381,0.00017,0.00012,0.00000,0.00000,0.00230,0.00640
1403638170.645033597946167,0.00440,0.00028,0.00021,0.00000,0.00089,0.00268,0.00846
1403638170.695033550262451,0.00451,0.00017,0.00006,0.00000,0.00000,0.00221,0.00696
1403638170.745033502578735,0.00385,0.00014,0.00008,0.00000,0.00018,0.00226,0.00651
1403638170.795033693313599,0.00403,0.00016,0.00006,0.00000,0.00005,0.00219,0.00650
1403638170.845033645629883,0.00461,0.00015,0.00006,0.00000,0.00008,0.00219,0.00709
1403638170.895033597946167,0.00491,0.00021,0.00010,0.00000,0.00004,0.00254,0.00780
1403638170.945033550262451,0.00565,0.00021,0.00033,0.00000,0.00022,0.00317,0.00958
1403638170.995033502578735,0.00328,0.00016,0.00009,0.00000,0.00033,0.00424,0.00810
1403638171.045033693313599,0.00403,0.00017,0.00011,0.00000,0.00015,0.00254,0.00701
1403638171.095033645629883,0.00449,0.00028,0.00009,0.00000,0.00028,0.00348,0.00862
1403638171.145033597946167,0.00345,0.00014,0.00014,0.00000,0.00008,0.00223,0.00605
1403638171.195033550262451,0.00505,0.00023,0.00010,0.00000,0.00000,0.00229,0.00766
1403638171.245033502578735,0.00402,0.00020,0.00007,0.00000,0.00101,0.00263,0.00793
1403638171.295033693313599,0.00622,0.00017,0.00009,0.00000,0.00000,0.00258,0.00906
1403638171.345033645629883,0.00572,0.00022,0.00008,0.00000,0.00031,0.00202,0.00836
1403638171.395033597946167,0.00533,0.00025,0.00018,0.00000,0.00008,0.00613,0.01197
1403638171.445033550262451,0.00495,0.00022,0.00015,0.00000,0.00011,0.00309,0.00852
1403638171.495033502578735,0.00479,0.00024,0.00009,0.00000,0.00071,0.00310,0.00892
1403638171.545033693313599,0.00472,0.00017,0.00009,0.00000,0.00011,0.00252,0.00762
1403638171.595033645629883,0.00562,0.00022,0.00009,0.00000,0.00028,0.00241,0.00862
1403638171.645033597946167,0.00548,0.00015,0.00011,0.00000,0.00009,0.00237,0.00821
1403638171.695033550262451,0.00465,0.00022,0.00016,0.00000,0.00014,0.00260,0.00777
1403638171.745033502578735,0.00575,0.00015,0.00006,0.00000,0.00006,0.00227,0.00829
1403638171.795033693313599,0.00322,0.00015,0.00007,0.00000,0.00000,0.00206,0.00550
1403638171.845033645629883,0.00358,0.00014,0.00005,0.00000,0.00061,0.00208,0.00646
1403638171.895033597946167,0.00451,0.00021,0.00009,0.00000,0.00000,0.00261,0.00743
1403638171.945033550262451,0.00453,0.00015,0.00010,0.00000,0.00032,0.00235,0.00744
1403638171.995033502578735,0.00361,0.00017,0.00008,0.00000,0.00000,0.00269,0.00655
1403638172.045033693313599,0.00353,0.00016,0.00009,0.00000,0.00007,0.00356,0.00741
1403638172.095033645629883,0.00373,0.00015,0.00007,0.00000,0.00032,0.00224,0.00651
1403638172.145033597946167,0.00395,0.00015,0.00010,0.00000,0.00008,0.00226,0.00655
1403638172.195033550262451,0.00357,0.00015,0.00010,0.00000,0.00045,0.00269,0.00696
1403638172.245033502578735,0.00327,0.00016,0.00009,0.00000,0.00006,0.00218,0.00577
1403638172.295033693313599,0.00462,0.00015,0.00005,0.00000,0.00000,0.00205,0.00688
1403638172.345033645629883,0.00614,0.00015,0.00002,0.00000,0.00000,0.00220,0.00852
1403638172.395033597946167,0.00571,0.00018,0.00010,0.00000,0.00000,0.00219,0.00817
1403638172.445033550262451,0.00464,0.00016,0.00006,0.00000,0.00083,0.00224,0.00793
1403638172.495033502578735,0.00383,0.00015,0.00006,0.00000,0.00000,0.00227,0.00631
1403638172.545033693313599,0.00422,0.00015,0.00006,0.00000,0.00030,0.00231,0.00705
1403638172.595033645629883,0.00716,0.00016,0.00005,0.00000,0.00000,0.00221,0.00958
1403638172.645033597946167,0.00481,0.00016,0.00010,0.00000,0.00006,0.00236,0.00749
1403638172.695033550262451,0.00531,0.00020,0.00007,0.00000,0.00088,0.00277,0.00923
1403638172.745033502578735,0.00814,0.00015,0.00010,0.00000,0.00002,0.00230,0.01070
1403638172.795033693313599,0.00437,0.00018,0.00009,0.00000,0.00039,0.00236,0.00740
1403638172.845033645629883,0.00477,0.00023,0.00005,0.00000,0.00011,0.00374,0.00889
1403638172.895033597946167,0.00554,0.00028,0.00010,0.00000,0.00000,0.00312,0.00904
1403638172.945033550262451,0.00472,0.00022,0.00005,0.00000,0.00000,0.00389,0.00887
1403638172.995033502578735,0.00680,0.00028,0.00012,0.00000,0.00000,0.00266,0.00986
1403638173.045033693313599,0.00505,0.00026,0.00015,0.00000,0.00117,0.00323,0.00986
1403638173.095033645629883,0.00559,0.00023,0.00011,0.00000,0.00000,0.00271,0.00864
1403638173.145033597946167,0.00547,0.00020,0.00009,0.00000,0.00022,0.00241,0.00839
1403638173.195033550262451,0.00505,0.00020,0.00011,0.00000,0.00000,0.00276,0.00813
1403638173.245033502578735,0.00721,0.00015,0.00016,0.00000,0.00042,0.00213,0.01006
1403638173.295033693313599,0.00413,0.00015,0.00015,0.00000,0.00059,0.00215,0.00717
1403638173.345033645629883,0.00468,0.00015,0.00006,0.00000,0.00002,0.00220,0.00712
1403638173.395033597946167,0.00396,0.00017,0.00011,0.00000,0.00029,0.00222,0.00675
1403638173.445033550262451,0.00516,0.00015,0.00013,0.00000,0.00006,0.00239,0.00790
1403638173.495033502578735,0.00594,0.00020,0.00012,0.00000,0.00000,0.00263,0.00889
1403638173.545033693313599,0.00481,0.00022,0.00020,0.00000,0.00000,0.00328,0.00852
1403638173.595033645629883,0.00477,0.00015,0.00014,0.00000,0.00000,0.00223,0.00730
1403638173.645033597946167,0.00625,0.00022,0.00019,0.00000,0.00057,0.00731,0.01455
1403638173.695033550262451,0.00440,0.00019,0.00009,0.00000,0.00000,0.00286,0.00754
1403638173.745033502578735,0.00744,0.00014,0.00010,0.00000,0.00030,0.00186,0.00984
1403638173.795033693313599,0.00511,0.00018,0.00017,0.00000,0.00000,0.00258,0.00804
1403638173.845033645629883,0.00627,0.00027,0.00023,0.00000,0.00044,0.00310,0.01031
1403638173.895033597946167,0.00422,0.00016,0.00012,0.00000,0.00038,0.00207,0.00695
1403638173.945033550262451,0.00618,0.00026,0.00029,0.00000,0.00000,0.00278,0.00952
1403638173.995033502578735,0.00473,0.00019,0.00019,0.00000,0.00012,0.00270,0.00794
1403638174.045033693313599,0.00414,0.00014,0.00010,0.00000,0.00009,0.00228,0.00675
1403638174.095033645629883,0.00434,0.00016,0.00009,0.00000,0.00000,0.00217,0.00676
1403638174.145033597946167,0.00542,0.00019,0.00018,0.00000,0.00008,0.00263,0.00850
1403638174.195033550262451,0.00637,0.00020,0.00015,0.00000,0.00006,0.00477,0.01155
1403638174.245033502578735,0.00460,0.00018,0.00014,0.00000,0.00038,0.00242,0.00772
1403638174.295033693313599,0.00642,0.00016,0.00009,0.00000,0.00003,0.00209,0.00879
1403638174.345033645629883,0.00383,0.00014,0.00010,0.00000,0.00017,0.00217,0.00641
1403638174.395033597946167,0.00477,0.00020,0.00008,0.00000,0.00018,0.00330,0.00852
1403638174.445033550262451,0.00457,0.00022,0.00027,0.00000,0.00019,0.00289,0.00815
1403638174.495033502578735,0.00494,0.00016,0.00014,0.00000,0.00048,0.00253,0.00826
1403638174.545033693313599,0.00391,0.00016,0.00010,0.00000,0.00000,0.00245,0.00662
1403638174.595033645629883,0.00966,0.00017,0.00008,0.00000,0.00002,0.00226,0.01220
1403638174.645033597946167,0.00383,0.00017,0.00011,0.00000,0.00026,0.00233,0.00670
1403638174.695033550262451,0.00495,0.00023,0.00011,0.00000,0.00000,0.00294,0.00823
1403638174.745033502578735,0.00593,0.00019,0.00014,0.00000,0.00033,0.00271,0.00930
1403638174.795033693313599,0.00432,0.00016,0.00011,0.00000,0.00002,0.00277,0.00739
1403638174.845033645629883,0.00472,0.00016,0.00008,0.00000,0.00023,0.00251,0.00771
1403638174.895033597946167,0.00494,0.00015,0.00009,0.00000,0.00004,0.00229,0.00751
1403638174.945033550262451,0.01264,0.00013,0.00012,0.00000,0.00041,0.00196,0.01527
1403638174.995033502578735,0.00552,0.00015,0.00012,0.00000,0.00005,0.00201,0.00786
1403638175.045033693313599,0.00549,0.00014,0.00007,0.00000,0.00013,0.00224,0.00807
1403638175.095033645629883,0.00499,0.00020,0.00009,0.00000,0.00044,0.00263,0.00836
1403638175.145033597946167,0.00760,0.00015,0.00012,0.00000,0.00059,0.00238,0.01085
1403638175.195033550262451,0.00378,0.00017,0.00016,0.00000,0.00003,0.00224,0.00638
1403638175.245033502578735,0.00404,0.00015,0.00007,0.00000,0.00018,0.00224,0.00669
1403638175.295033693313599,0.01136,0.00015,0.00010,0.00000,0.00000,0.00252,0.01413
1403638175.345033645629883,0.00373,0.00016,0.00010,0.00000,0.00023,0.00245,0.00667
1403638175.395033597946167,0.00439,0.00017,0.00010,0.00000,0.00002,0.00242,0.00711
1403638175.445033550262451,0.01098,0.00015,0.00013,0.00000,0.00006,0.00199,0.01330
1403638175.495033502578735,0.00358,0.00016,0.00009,0.00000,0.00000,0.00210,0.00592
1403638175.545033693313599,0.00433,0.00017,0.00010,0.00000,0.00034,0.00267,0.00761
1403638175.595033645629883,0.00442,0.00016,0.00011,0.00000,0.00002,0.00223,0.00695
1403638175.645033597946167,0.00548,0.00015,0.00015,0.00000,0.00000,0.00229,0.00807
1403638175.695033550262451,0.00419,0.00017,0.00007,0.00000,0.00084,0.00221,0.00749
1403638175.745033502578735,0.00351,0.00016,0.00006,0.00000,0.00039,0.00225,0.00638
1403638175.795033693313599,0.00682,0.00017,0.00005,0.00000,0.00000,0.00260,0.00965
1403638175.845033645629883,0.00343,0.00025,0.00012,0.00000,0.00014,0.00231,0.00625
1403638175.895033597946167,0.00507,0.00015,0.00005,0.00000,0.00000,0.00256,0.00785
1403638175.945033550262451,0.00426,0.00015,0.00008,0.00000,0.00008,0.00229,0.00686
1403638175.995033502578735,0.00412,0.00015,0.00006,0.00000,0.00002,0.00238,0.00673
1403638176.045033693313599,0.00379,0.00016,0.00008,0.00000,0.00004,0.00226,0.00632
1403638176.095033645629883,0.00413,0.00015,0.00007,0.00000,0.00000,0.00230,0.00665
1403638176.145033597946167,0.00424,0.00016,0.00005,0.00000,0.00112,0.00238,0.00795
1403638176.195033550262451,0.00463,0.00017,0.00007,0.00000,0.00002,0.00247,0.00737
1403638176.245033502578735,0.00399,0.00014,0.00004,0.00000,0.00000,0.00225,0.00642
1403638176.295033693313599,0.00397,0.00015,0.00006,0.00000,0.00077,0.00251,0.00747
1403638176.345033645629883,0.00408,0.00020,0.00012,0.00000,0.00033,0.00246,0.00719
1403638176.395033597946167,0.00415,0.00015,0.00007,0.00000,0.00000,0.00228,0.00665
1403638176.445033550262451,0.00424,0.00015,0.00006,0.00000,0.00011,0.00235,0.00692
1403638176.495033502578735,0.00409,0.00015,0.00004,0.00000,0.00000,0.00226,0.00655
1403638176.545033693313599,0.00382,0.00015,0.00008,0.00000,0.00008,0.00223,0.00637
1403638176.595033645629883,0.00364,0.00016,0.00017,0.00000,0.00002,0.00227,0.00626
1403638176.645033597946167,0.00335,0.00017,0.00006,0.00000,0.00005,0.00230,0.00592
1403638176.695033550262451,0.00358,0.00015,0.00009,0.00000,0.00002,0.00223,0.00607
1403638176.745033502578735,0.00376,0.00015,0.00004,0.00000,0.00083,0.00228,0.00706
1403638176.795033693313599,0.00384,0.00020,0.00004,0.00000,0.00004,0.00258,0.00669
1403638176.845033645629883,0.00363,0.00015,0.00006,0.00000,0.00000,0.00223,0.00607
1403638176.895033597946167,0.00385,0.00015,0.00008,0.00000,0.00067,0.00231,0.00706
1403638176.945033550262451,0.00643,0.00015,0.00010,0.00000,0.00025,0.00227,0.00921
1403638176.995033502578735,0.00347,0.00019,0.00007,0.00000,0.00000,0.00260,0.00633
1403638177.045033693313599,0.00366,0.00015,0.00008,0.00000,0.00009,0.00226,0.00625
1403638177.095033645629883,0.00775,0.00015,0.00004,0.00000,0.00059,0.00218,0.01071
1403638177.145033597946167,0.00439,0.00015,0.00010,0.00000,0.00002,0.00218,0.00685
1403638177.195033550262451,0.00808,0.00016,0.00012,0.00000,0.00003,0.00238,0.01076
1403638177.245033502578735,0.00956,0.00015,0.00004,0.00000,0.00000,0.00201,0.01176
1403638177.295033693313599,0.00402,0.00016,0.00003,0.00000,0.00000,0.00220,0.00642
1403638177.345033645629883,0.00383,0.00016,0.00004,0.00000,0.00083,0.00218,0.00705
1403638177.395033597946167,0.00336,0.00016,0.00004,0.00000,0.00004,0.00226,0.00587
1403638177.445033550262451,0.00520,0.00022,0.00005,0.00000,0.00000,0.00377,0.00924
1403638177.495033502578735,0.00537,0.00023,0.00012,0.00000,0.00076,0.00282,0.00930
1403638177.545033693313599,0.00454,0.00022,0.00015,0.00000,0.00036,0.00286,0.00813
1403638177.595033645629883,0.00458,0.00022,0.00004,0.00000,0.00000,0.00294,0.00778
1403638177.645033597946167,0.00433,0.00029,0.00006,0.00000,0.00017,0.00273,0.00758
1403638177.695033550262451,0.00400,0.00015,0.00008,0.00000,0.00043,0.00229,0.00695
1403638177.745033502578735,0.00422,0.00019,0.00007,0.00000,0.00000,0.00269,0.00718
1403638177.795033693313599,0.00496,0.00023,0.00014,0.00000,0.00004,0.00293,0.00829
1403638177.845033645629883,0.00452,0.00018,0.00004,0.00000,0.00000,0.00285,0.00759
1403638177.895033597946167,0.00460,0.00024,0.00010,0.00000,0.00000,0.00243,0.00737
1403638177.945033550262451,0.00588,0.00021,0.00009,0.00000,0.00109,0.00285,0.01013
1403638177.995033502578735,0.00465,0.00019,0.00008,0.00000,0.00000,0.00265,0.00757
1403638178.045033693313599,0.00533,0.00026,0.00010,0.00000,0.00040,0.00290,0.00898
1403638178.095033645629883,0.00504,0.00022,0.00004,0.00001,0.00076,0.00269,0.00877
1403638178.145033597946167,0.00620,0.00017,0.00004,0.00000,0.00025,0.00233,0.00900
1403638178.195033550262451,0.00790,0.00029,0.00007,0.00000,0.00000,0.00278,0.01106
1403638178.245033502578735,0.00709,0.00022,0.00013,0.00000,0.00016,0.00245,0.01005
1403638178.295033693313599,0.00469,0.00023,0.00009,0.00000,0.00065,0.00319,0.00886
